"","xml_link","title.x","description","show_link","number_episodes","explicit","birthday","zodiac","podcast_id","average_rating","ratings_count","categories"
"534","https://www.omnycontent.com/d/playlist/19080570-0721-405f-b0be-a67e00a670ab/8d05f85f-2759-49ee-9baf-aa1000a551d5/e46b6ca8-e17e-4682-8410-aa1000a89db3/podcast.rss","Rhee Gold's DanceLife","Rhee Gold is passionate about dance education and the business of teaching dance. He is a pioneer in the field, launching the first business (and motivational) seminar for dance teachers in the mid-90s and is now the director of the DanceLife Teacher Conference and the DanceLife Retreat Center attracting hundreds of teachers and studio owners from around the world.

Gold’s mission is to inspire dance people to appreciate the gift that dance offers all who experience it. He encourages teachers to be unique, make their own mark on the field and to have the confidence to follow the path that best suits their goals for success.

His entrepreneurial and leadership skills have had a long-lasting impact on the dance community, he is the author of the Complete Guide to Teaching Dance, served as the publisher of Dance Studio Life magazine for 14 years and has served as the President of Dance Masters of America, the United Dance Merchants of America, the founding co-chair of UNITY and is now the Director of the International Dance Entrepreneurs Association, also known as I.D.E.A.

When given the chance to “talk dance,” Rhee is all about it and that’s what this podcast is all about. We’ll crisscross everything about teaching dance from business to classroom success and we’ll definitely hit on the heart and soul of what being a dance teacher is all about.","https://rheegold.com/",97,"explicit","Thu, 28 Mar 2019 04:00:00 +0000","Aries","efeffd8ed1a305dc8eb74cbb4aacfd2b",5,75,"arts-performing-arts, arts, education"
"535","https://inbodiedlife.libsyn.com/rss","INbodied Life with Lauren Taus","Welcome to Inbodied Life, the podcast. This show is a space for you to move past the traffic of the mind and into the stillness of your heart. The journey is inward, and a courageous traveler welcomes the wide range of their human experience.  Season 2 of INbodied Life focuses on mental health, psychedelics and general good living. Take a listen and journey back home to you.","http://www.inbodiedlife.com",52,"not explicit","Tue, 14 May 2019 21:37:21 +0000","Taurus","f0661248322f1543bc4beafde9f30251",5,80,"society-culture, religion-spirituality, society-culture-personal-journals, spirituality, health-fitness-mental-health, health-fitness"
"536","https://nriwoman.com/feed/podcast/","N.R.I. Woman","Stories worth listening to","https://nriwoman.com",63,"explicit","Thu, 01 Mar 2018 04:59:39 +0000","Pisces","f06e6b5a49ff791a2f71279f91c88b87",5,72,"society-culture-personal-journals, society-culture"
"537","https://feed.podbean.com/ReinventingProfessionals/feed.xml","Reinventing Professionals","The business of providing professional advice is changing. Today, anyone can go online and access a wealth of information about any topic, from legal and medical advice to financial planning and accounting suggestions. This blog is designed to offer ideas, guidance, and perspectives on how to effectively navigate a perpetually shifting professional landscape, with a unique focus on the legal industry and the technology that is driving its evolution.","https://ReinventingProfessionals.podbean.com",100,"not explicit","Thu, 31 Mar 2022 20:43:00 -0400","Aries","f0dc48fb16c9e7a63326a8415e68f8ec",5,50,"news, news-business-news, business-management, business"
"538","https://www.spreaker.com/show/3258945/episodes/feed","Head In The Clouds with Ryan Romeo","Welcome to Head in the Clouds, a podcast by Ryan Romeo, the founder of OUTCRY. This podcast is all about helping people get their dream off the ground through the stories and experiences of other dreamers. Take a second to subscribe so you don't miss our soon-to-be-released episodes with some of your favorite Christian leaders.","https://convergepodcastnetwork.com/#/head-in-the-clouds/",105,"explicit","Fri, 14 Dec 2018 14:48:44 +0000","Sagittarius","f1a4579582c99037625dc40db4178de2",5,51,"christianity, religion-spirituality, music"
"539","https://shesgotmoxie.libsyn.com/rss","She's Got Moxie","Millions of women are shifting the economics in our country and creating jobs and opportunities for others – on their own terms.  Recent research shows that women-owned businesses are increasing at a rate of five times the national average.  It all sounds promising but the facts are, ONLY 2% of women-owned businesses are breaking into the ‘two comma club’ in revenue. Ladies, it’s time to dig deeper and talk candidly to the women who are rocking their profits.  Each week, I’ll showcase today’s thought leaders, renegades, mavericks, pathfinders and of course, women who are flexing their moxie muscle.  I’ll find out about their biggest challenge, their best productivity tips and what they did next when they discovered they were on to something Big.","http://shesgotmoxie.libsyn.com/site",179,"not explicit","Thu, 14 Sep 2017 22:03:47 +0000","Virgo","f267f318d9072157656091d1b811c7eb",5,58,"business-careers, business-entrepreneurship, business, education"
"540","https://feeds.buzzsprout.com/1934243.rss","Teach Hustle Inspire","Classroom Management | Student Engagement | Educator Lifestyle & Entrepreneurship","https://teachhustleinspire.buzzsprout.com",10,"not explicit","Sat, 05 Feb 2022 18:00:00 -0500","Aquarius","f27971a1af5a286ae2ba1e0b20110d6d",5,89,"education"
"541","https://feed.podcastmachine.com/podcasts/17172/ipodvideolarge.rss","I DON'T WANT TO TALK ABOUT IT ...BUT I WILL!","Listen to International Recording Artist Pamala Stanley dish all the latest on this new show heard streaming live every Friday from 3pm - 4pm on WKQA Freedom 1110 AM - you can listen by going to Pamala's Website at www.pamalastanley.com or subscribe to the podcast!","http://www.pamalastanley.com",27,"not explicit","Sat, 02 Aug 2014 07:13:39 +0000","Leo","f2b288e08938e4dee0dc05e0a917fd13",5,74,"comedy"
"542","https://feeds.blubrry.com/feeds/yeah_wesaidit.xml","Yeah, We Said It","Yeah, We Said It is a podcast dedicated to all things tennis-related. Cedric and Donnelle venture to stand out boldly as we discuss your favorite player and the entire 411 (or lack, thereof) surrounding them. No competitor, result, or wig is safe! Get ready to laugh and/or gasp because we're here and, yeah, we said it!","http://blubrry.com/yeah_wesaidit/",36,"explicit","Thu, 08 Mar 2018 01:48:00 -0500","Pisces","f3b33e57873caaf0b35d8dc381ed8ada",5,80,"comedy, society-culture-personal-journals, society-culture"
"543","https://adoptwell.libsyn.com/rss","Adopt Well Podcast","Welcome to the Adopt Well Podcast! We are an educational community for anyone touched by adoption. Each episode exists to educate and encourage. We know that adopting well is a lifelong mission. It means learning from those around us - adoptees, birth parents, and adoptive parents. We’re never going to be perfect and that’s ok. But, anything worth doing is worth doing well. No matter how you’re touched by adoption, we are glad you're here.","http://adoptwell.libsyn.com/website",20,"not explicit","Fri, 17 May 2019 02:38:47 +0000","Taurus","f3c802f956c441d19bc025d29c971b7e",5,64,"religion-spirituality, christianity, education"
"544","https://www.beyondbeyondbelief.com/feed/podcast/","Beyond Beyond Belief","Revisiting the 90s TV world of fact and fiction.","https://www.beyondbeyondbelief.com",52,"explicit","Thu, 21 Sep 2017 12:45:42 +0000","Virgo","f40a83967b51dc51a6320877ebd84f96",5,58,"tv-film, comedy"
"545","https://feeds.buzzsprout.com/197289.rss","Parental Guidance","Finally, a podcast that informs (and entertains) parents with school-age children! Carla and Catherine guide you through topics like bullying, discipline, special education and more.Knowledge is power and we're giving it to you!","http://www.parentalguidance.com",2,"not explicit","Sun, 20 Mar 2022 10:00:00 -0400","Aries","f42f4b7231ac227c743cd94b01cce7c5",5,56,"kids-family"
"546","https://unstructured.podbean.com/feed.xml","Unstructured","Unstructured: Dynamic Informal Conversations with amazing people.","https://erichunley.com",274,"not explicit","Thu, 15 Mar 2018 16:35:06 -0500","Pisces","f5c05fe04f7c648445a9c797eb56a7d3",5,57,"arts, education-self-improvement, society-culture, arts-performing-arts, society-culture-personal-journals, education"
"547","https://www.spreaker.com/show/4114865/episodes/feed","D&D, Kinda","Join Michael as he leads Christopher, Bartholonude, Benedict and Hamilton on a quest for redemption, discovery, and blood. This comedy-horror D&D 5E adventure will leave you questioning everything you heard, and wondering what is coming next.","https://www.spreaker.com/show/dndkinda",56,"explicit","Fri, 24 Aug 2018 11:17:01 +0000","Virgo","f5c7b008ce31eb174235a20bc8738e3f",5,95,"leisure-games, leisure, leisure-hobbies"
"548","https://www.spreaker.com/show/4114865/episodes/feed","D&D, Kinda","Join Michael as he leads Christopher, Bartholonude, Benedict and Hamilton on a quest for redemption, discovery, and blood. This comedy-horror D&D 5E adventure will leave you questioning everything you heard, and wondering what is coming next.","https://www.spreaker.com/show/dndkinda",56,"explicit","Fri, 24 Aug 2018 11:17:01 +0000","Virgo","f661979cdea627baa372648fa9255420",5,1000,"health-fitness-sexuality, health-fitness"
"549","https://feeds.fireside.fm/midworld/rss","Radio Free Mid-World","Welcome to Radio Free Mid-World, a podcast examination of the Dark Tower series of books by Stephen King. Every other week, a panel of hosts will discuss these books that merge fantasy, sci-fi, and western themes... outlining the quest of the last Gunslinger to reach the Dark Tower.
","https://www.radiofreemidworld.com",58,"not explicit","Tue, 15 Nov 2016 19:00:00 -0500","Scorpio","f6d6efde7bf5a742950f500cbd61b37c",5,62,"arts, leisure"
"550","https://anchor.fm/s/5530728/podcast/rss","Ghost of a Podcast: Astrology & Advice with Jessica Lanyadoo","Ghost of a Podcast is a twice weekly Astrology + Advice podcast by Jessica Lanyadoo. Every Wednesday Lanyadoo answers a listener's question with a live reading that delves into the human side of Astrology + woo. Every Sunday tune in for your horoscope with insights + best practices for planning your week ahead.

Lanyadoo is an astrologer, psychic medium, and animal communicator with more than 28 years of consulting experience. She offers guidance that's down-to-earth, inspiring, and helps you help yourself!

ghostofapodcast.com + IG @jessica_lanyadoo
Theme song by Sonny and The Sunsets","http://ghostofapodcast.com/",313,"not explicit","Wed, 01 Aug 2018 21:00:00 GMT","Leo","f7475116eb0f6d0076032cfecc592536",5,1000,"health-fitness-mental-health, health-fitness, spirituality, religion-spirituality"
"551","https://www.beeroftheday.com/podcast/beeroftheday.rss","Beer of the Day Podcast","Beer of the Day Podcast is a celebration of the craft beer renaissance we are currently enjoying.  We try craft beer of different styles and give our opinions, discuss the latest beer news of the day, talk about beer events we have attended recently, and much more.","https://www.beerofthedaypodcast.com/",50,"not explicit","Fri, 07 Apr 2017 19:00:00 GMT","Aries","f88145db9b836165f98b1f0ec847f5ab",5,60,"arts-food, education, arts, leisure, leisure-hobbies"
"552","http://www.whaddupdocuniversity.com/feed/","Triple Play Performance Podcast","Mind - Body - Nutrition","http://www.whaddupdocuniversity.com",87,"explicit","Tue, 10 Feb 2015 17:23:30 +0000","Aquarius","f89a4d463ba871205f09c48e18517bec",5,57,"health-fitness-medicine"
